This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
372144.7	3764763	1
364227.1	3767989	1
370267.9	3772280	1
354090.5	3769262	1
371845.5	3764841	1
371311.7	3763921	1
368587.1	3763922	1
373512.8	3769224	1
372689.5	3761658	1
369457.0	3773713	1
362138.9	3769184	1
361302.2	3767967	1
377227.9	3763114	1
367369.1	3772358	1
365027.6	3770631	1
370836.3	3763876	1
358830.4	3768266	1
372826.9	3760357	1
363545.1	3769845	1
374978.0	3763086	1
365066.5	3764331	1
364389.6	3761538	1
366459.1	3766168	1
376902.2	3763042	1
363985.1	3771391	1
369787.8	3761436	1
373944.3	3762171	1
365052.4	3765456	1
355692.8	3769522	1
370452.4	3762954	1
371657.2	3763468	1
365521.2	3769976	1
373985.5	3763845	1
374034.5	3766319	1
368806.1	3760721	1
370705.2	3765826	1
360576.9	3767924	1
371100.5	3767922	1
376231.1	3760849	1
375858.1	3763627	1
363264.7	3766698	1
362744.2	3764579	1
362384.2	3763532	1
364108.0	3763441	1
362734.4	3771303	1
373277.7	3763027	1
367166.6	3756612	1
371692.8	3769716	1
368974.3	3767768	1
360406.5	3768401	1
367354.0	3770808	1
372635.4	3761234	1
368758.8	3771320	1
370334.2	3766230	1
366334.3	3771343	1
370569.7	3759579	1
370108.5	3768732	1
367021.6	3767462	1
373829.7	3765821	1
375997.1	3767650	1
372397.1	3762436	1
368380.8	3763274	1
375102.7	3768208	1
369122.3	3767567	1
366069.9	3767271	1
365679.4	3768250	1
357471.9	3769954	1
369047.8	3772767	1
355766.6	3769396	1
376711.0	3766518	1
369350.9	3770514	1
366320.0	3772443	1
370391.4	3769554	1
365980.3	3768347	1
367249.1	3762560	1
375050.7	3768009	1
361310.0	3768767	1
366988.3	3769187	1
364995.7	3764757	1
376142.7	3767199	1
358310.6	3768796	1
356400.0	3767690	1
374982.3	3763535	1
372732.2	3760908	1
371381.8	3763420	1
363630.1	3770870	1
362321.3	3764783	1
376292.4	3767172	1
371246.1	3770046	1
365191.3	3764305	1
367620.5	3772506	1
368091.1	3756578	1
363145.5	3767300	1
359491.4	3769410	1
370001.8	3762884	1
376657.6	3766169	1
373050.0	3767904	1
370129.2	3763132	1
370024.6	3757484	1
361970.6	3764711	1
375063.4	3766734	1
371395.2	3762220	1
370147.3	3770156	1
375439.5	3761706	1
371250.7	3767946	1
368311.6	3769024	1
367505.2	3760608	1
373425.7	3762826	1
375237.1	3766607	1
371198.3	3772846	1
374715.9	3761838	1
362318.6	3764508	1
357014.0	3769134	1
367677.8	3765531	1
365210.6	3766305	1
368842.9	3756771	1
375323.8	3762657	1
370945.2	3769949	1
377191.0	3761889	1
365578.8	3763027	1
365822.9	3764999	1
358543.5	3769619	1
367869.3	3762080	1
362670.6	3769879	1
375243.9	3767307	1
365703.0	3768100	1
371002.5	3762974	1
364138.3	3766565	1
374142.0	3761944	1
366228.1	3770694	1
365764.3	3761525	1
367771.9	3759756	1
369219.9	3767316	1
372380.8	3763336	1
359944.4	3769730	1
375425.4	3767980	1
373676.8	3768097	1
362906.9	3763302	1
367590.0	3756458	1
362557.1	3765906	1
371900.5	3767940	1
372000.3	3770488	1
374168.5	3762094	1
364560.9	3761162	1
374087.4	3766619	1
362932.5	3765952	1
373617.2	3761949	1
376514.9	3766920	1
372096.2	3762339	1
361039.2	3766620	1
366101.2	3760172	1
371523.0	3767668	1
370365.4	3759131	1
376156.3	3760874	1
361901.2	3765287	1
368391.6	3759225	1
360066.1	3766804	1
367137.5	3761362	1
367921.6	3772628	1
359270.1	3767212	1
369701.2	3762812	1
365141.7	3766930	1
368192.9	3769675	1
371572.0	3770142	1
362141.9	3766909	1
361645.7	3764714	1
379302.1	3763069	1
366687.2	3758742	1
366203.3	3770720	1
370643.6	3769777	1
373586.1	3769048	1
353723.1	3767466	1
368304.1	3773399	1
368624.9	3772971	1
368199.5	3765201	1
353080.5	3768222	1
363762.8	3771668	1
370676.2	3762827	1
362711.5	3763779	1
356235.7	3768791	1
367099.9	3762637	1
365842.2	3761824	1
371984.0	3771388	1
375798.1	3767752	1
365735.2	3768849	1
370651.1	3767977	1
370717.8	3767126	1
364744.1	3772334	1
372087.4	3771737	1
374556.7	3763465	1
373856.4	3763421	1
376300.2	3765397	1
366888.5	3761464	1
375189.6	3764283	1
371694.8	3764767	1
378324.4	3762778	1
356062.4	3768968	1
377924.8	3762807	1
365753.6	3763000	1
364064.1	3764066	1
376880.9	3763417	1
365102.9	3765506	1
365261.7	3763830	1
361645.9	3764739	1
366860.1	3763689	1
366283.5	3758346	1
369582.7	3766062	1
365568.7	3769726	1
370616.5	3761828	1
376423.4	3765221	1
368897.0	3762370	1
374277.2	3760418	1
368983.5	3768718	1
369286.4	3766440	1
371746.0	3764892	1
367330.6	3763235	1
362717.0	3766929	1
